flood_id,dateTimeMin,dateTimeMax,dateTimeMed,maxWaterLevel,meanWaterLevel,flood_time_hours
915,2018-10-27T10:36:00Z,2018-10-27T12:42:00Z,2018-10-27T11:39:00Z,0.332,0.3113181818181818,2.1
916,2018-10-27T22:00:00Z,2018-10-28T01:36:00Z,2018-10-27T23:48:00Z,0.346,0.32597297297297295,3.6
917,2018-10-29T00:36:00Z,2018-10-29T01:36:00Z,2018-10-29T01:06:00Z,0.307,0.3010909090909091,1
918,2018-11-05T19:54:00Z,2018-11-05T21:42:00Z,2018-11-05T20:48:00Z,0.318,0.30605263157894735,1.8
919,2018-11-06T19:00:00Z,2018-11-07T00:30:00Z,2018-11-06T21:45:00Z,0.455,0.3948214285714286,5.5
920,2018-11-09T22:00:00Z,2018-11-10T02:12:00Z,2018-11-10T00:06:00Z,0.409,0.3555813953488372,4.2
921,2018-11-20T05:48:00Z,2018-11-20T08:24:00Z,2018-11-20T07:06:00Z,0.32,0.3065925925925926,2.6
922,2018-11-24T21:00:00Z,2018-11-25T01:54:00Z,2018-11-24T23:27:00Z,0.43,0.36366,4.9
924,2018-11-26T11:24:00Z,2018-11-26T13:36:00Z,2018-11-26T12:30:00Z,0.322,0.3096086956521739,2.2
925,2018-11-26T20:00:00Z,2018-11-27T04:42:00Z,2018-11-27T00:21:00Z,0.596,0.47173863636363633,8.7
926,2018-12-02T04:24:00Z,2018-12-02T07:48:00Z,2018-12-02T06:06:00Z,0.35,0.32565714285714287,3.4
927,2018-12-02T14:48:00Z,2018-12-02T21:54:00Z,2018-12-02T18:21:00Z,0.475,0.4014861111111111,7.1
928,2018-12-03T04:42:00Z,2018-12-03T08:00:00Z,2018-12-03T06:21:00Z,0.341,0.3230294117647059,3.3
929,2018-12-17T18:06:00Z,2018-12-17T18:36:00Z,2018-12-17T18:21:00Z,0.299,0.29533333333333334,0.5
930,2018-12-17T19:06:00Z,2018-12-17T19:18:00Z,2018-12-17T19:12:00Z,0.293,0.292,0.2
931,2018-12-21T07:42:00Z,2018-12-21T11:00:00Z,2018-12-21T09:21:00Z,0.352,0.3278235294117647,3.3
932,2018-12-21T16:54:00Z,2018-12-22T01:18:00Z,2018-12-21T21:06:00Z,0.553,0.44523529411764706,8.4
933,2018-12-22T08:54:00Z,2018-12-22T09:12:00Z,2018-12-22T09:03:00Z,0.298,0.29474999999999996,0.3
934,2018-12-29T02:24:00Z,2018-12-29T03:30:00Z,2018-12-29T02:57:00Z,0.313,0.30391666666666667,1.1
935,2019-01-04T20:24:00Z,2019-01-04T22:54:00Z,2019-01-04T21:39:00Z,0.334,0.32046153846153846,2.5
936,2019-01-05T20:36:00Z,2019-01-05T23:00:00Z,2019-01-05T21:48:00Z,0.349,0.3236,2.4
937,2019-01-20T08:36:00Z,2019-01-20T09:24:00Z,2019-01-20T09:00:00Z,0.31,0.3021111111111111,0.8
939,2019-01-20T18:54:00Z,2019-01-20T19:18:00Z,2019-01-20T19:06:00Z,0.304,0.2978,0.4
940,2019-01-20T20:30:00Z,2019-01-20T20:36:00Z,2019-01-20T20:33:00Z,0.299,0.296,0.1
941,2019-01-29T15:30:00Z,2019-01-29T20:18:00Z,2019-01-29T17:54:00Z,0.382,0.34659183673469385,4.8
942,2019-03-01T18:06:00Z,2019-03-01T19:18:00Z,2019-03-01T18:42:00Z,0.3,0.2968461538461538,1.2
943,2019-03-15T15:48:00Z,2019-03-15T17:48:00Z,2019-03-15T16:48:00Z,0.318,0.3071904761904762,2
944,2019-03-21T23:12:00Z,2019-03-21T23:36:00Z,2019-03-21T23:24:00Z,0.314,0.302,0.4
945,2019-03-27T14:54:00Z,2019-03-27T15:12:00Z,2019-03-27T15:03:00Z,0.293,0.292,0.3
946,2019-04-10T13:00:00Z,2019-04-10T14:12:00Z,2019-04-10T13:36:00Z,0.297,0.2935384615384615,1.2
947,2019-04-12T15:00:00Z,2019-04-12T16:42:00Z,2019-04-12T15:51:00Z,0.31,0.2991111111111111,1.7
948,2019-04-19T07:48:00Z,2019-04-19T12:36:00Z,2019-04-19T10:12:00Z,0.422,0.3706122448979592,4.8
949,2019-04-19T21:00:00Z,2019-04-19T23:18:00Z,2019-04-19T22:09:00Z,0.346,0.32433333333333336,2.3
950,2019-04-20T06:42:00Z,2019-04-20T14:42:00Z,2019-04-20T10:42:00Z,0.55,0.44480246913580246,8
952,2019-04-20T22:18:00Z,2019-04-20T22:48:00Z,2019-04-20T22:33:00Z,0.295,0.29316666666666663,0.5
954,2019-04-26T14:42:00Z,2019-04-26T18:54:00Z,2019-04-26T16:48:00Z,0.351,0.3249302325581395,4.2
956,2019-04-26T23:18:00Z,2019-04-26T23:24:00Z,2019-04-26T23:21:00Z,0.304,0.3015,0.1
957,2019-04-26T23:54:00Z,2019-04-27T00:48:00Z,2019-04-27T00:21:00Z,0.322,0.3077,0.9
958,2019-04-27T01:00:00Z,2019-04-27T02:06:00Z,2019-04-27T01:33:00Z,0.315,0.30191666666666667,1.1
959,2019-05-04T08:48:00Z,2019-05-04T10:54:00Z,2019-05-04T09:51:00Z,0.328,0.31445454545454543,2.1
960,2019-05-07T08:12:00Z,2019-05-07T14:36:00Z,2019-05-07T11:24:00Z,0.484,0.40924615384615387,6.4
961,2019-05-08T10:00:00Z,2019-05-08T14:48:00Z,2019-05-08T12:24:00Z,0.43,0.37589795918367347,4.8
962,2019-05-09T13:12:00Z,2019-05-09T14:06:00Z,2019-05-09T13:39:00Z,0.296,0.2941,0.9
963,2019-05-10T11:54:00Z,2019-05-10T17:00:00Z,2019-05-10T14:27:00Z,0.407,0.36290384615384613,5.1
964,2019-05-13T14:12:00Z,2019-05-13T22:36:00Z,2019-05-13T18:24:00Z,0.523,0.43678823529411764,8.4
965,2019-05-14T02:30:00Z,2019-05-14T08:06:00Z,2019-05-14T05:18:00Z,0.397,0.35585964912280704,5.6
966,2019-05-14T15:30:00Z,2019-05-14T21:00:00Z,2019-05-14T18:15:00Z,0.421,0.37076785714285715,5.5
967,2019-05-16T06:00:00Z,2019-05-16T10:30:00Z,2019-05-16T08:15:00Z,0.404,0.35984782608695653,4.5
968,2019-05-17T07:30:00Z,2019-05-17T10:54:00Z,2019-05-17T09:12:00Z,0.372,0.3418,3.4
969,2019-05-18T09:00:00Z,2019-05-18T10:18:00Z,2019-05-18T09:39:00Z,0.306,0.302,1.3
970,2019-05-19T08:00:00Z,2019-05-19T13:06:00Z,2019-05-19T10:33:00Z,0.44,0.3809230769230769,5.1
971,2019-05-20T08:54:00Z,2019-05-20T13:30:00Z,2019-05-20T11:12:00Z,0.408,0.3618936170212766,4.6
972,2019-05-23T12:48:00Z,2019-05-23T15:12:00Z,2019-05-23T14:00:00Z,0.323,0.3078,2.4
974,2019-05-26T02:54:00Z,2019-05-26T07:24:00Z,2019-05-26T05:09:00Z,0.351,0.3183695652173913,4.5
975,2019-05-26T07:42:00Z,2019-05-26T07:48:00Z,2019-05-26T07:45:00Z,0.295,0.2945,0.1
976,2019-05-26T10:18:00Z,2019-05-26T17:48:00Z,2019-05-26T14:03:00Z,0.434,0.38023684210526315,7.5
977,2019-05-28T15:18:00Z,2019-05-28T19:54:00Z,2019-05-28T17:36:00Z,0.355,0.3346595744680851,4.6
978,2019-05-29T03:48:00Z,2019-05-29T07:48:00Z,2019-05-29T05:48:00Z,0.361,0.333,4
979,2019-05-31T06:42:00Z,2019-05-31T09:54:00Z,2019-05-31T08:18:00Z,0.362,0.3396060606060606,3.2
980,2019-06-02T08:24:00Z,2019-06-02T10:42:00Z,2019-06-02T09:33:00Z,0.331,0.31204166666666666,2.3
981,2019-06-05T09:48:00Z,2019-06-05T13:54:00Z,2019-06-05T11:51:00Z,0.378,0.3475,4.1
982,2019-06-09T14:00:00Z,2019-06-09T17:00:00Z,2019-06-09T15:30:00Z,0.347,0.3265483870967742,3
983,2019-06-11T03:42:00Z,2019-06-11T05:30:00Z,2019-06-11T04:36:00Z,0.314,0.3047894736842105,1.8
984,2019-06-13T04:42:00Z,2019-06-13T09:00:00Z,2019-06-13T06:51:00Z,0.385,0.3431818181818182,4.3
985,2019-06-14T06:36:00Z,2019-06-14T07:42:00Z,2019-06-14T07:09:00Z,0.316,0.30516666666666664,1.1
986,2019-06-16T09:06:00Z,2019-06-16T10:18:00Z,2019-06-16T09:42:00Z,0.3,0.2976153846153846,1.2
987,2019-06-20T10:00:00Z,2019-06-20T14:48:00Z,2019-06-20T12:24:00Z,0.401,0.3576122448979592,4.8
988,2019-07-02T07:48:00Z,2019-07-02T11:48:00Z,2019-07-02T09:48:00Z,0.382,0.3495121951219512,4
989,2019-07-03T09:48:00Z,2019-07-03T10:00:00Z,2019-07-03T09:54:00Z,0.294,0.29266666666666663,0.2
990,2019-07-03T10:12:00Z,2019-07-03T10:18:00Z,2019-07-03T10:15:00Z,0.292,0.2915,0.1
991,2019-07-05T10:42:00Z,2019-07-05T13:12:00Z,2019-07-05T11:57:00Z,0.334,0.3203846153846154,2.5
992,2019-07-06T11:54:00Z,2019-07-06T13:42:00Z,2019-07-06T12:48:00Z,0.314,0.30505263157894735,1.8
993,2019-07-08T13:36:00Z,2019-07-08T16:36:00Z,2019-07-08T15:06:00Z,0.355,0.3255806451612903,3
994,2019-07-09T02:36:00Z,2019-07-09T04:30:00Z,2019-07-09T03:33:00Z,0.315,0.3078,1.9
995,2019-07-09T14:00:00Z,2019-07-09T16:36:00Z,2019-07-09T15:18:00Z,0.327,0.3144814814814815,2.6
996,2019-07-10T03:48:00Z,2019-07-10T05:18:00Z,2019-07-10T04:33:00Z,0.31,0.3023125,1.5
997,2019-07-12T05:12:00Z,2019-07-12T07:48:00Z,2019-07-12T06:30:00Z,0.353,0.33144444444444443,2.6
998,2019-07-25T14:00:00Z,2019-07-25T15:48:00Z,2019-07-25T14:54:00Z,0.306,0.3011052631578947,1.8
999,2019-07-29T06:42:00Z,2019-07-29T08:36:00Z,2019-07-29T07:39:00Z,0.313,0.30565,1.9
1000,2019-07-31T07:42:00Z,2019-07-31T10:18:00Z,2019-07-31T09:00:00Z,0.341,0.31722222222222224,2.6
1001,2019-08-02T10:24:00Z,2019-08-02T10:36:00Z,2019-08-02T10:30:00Z,0.301,0.29866666666666664,0.2
1002,2019-08-03T11:42:00Z,2019-08-03T11:48:00Z,2019-08-03T11:45:00Z,0.292,0.292,0.1
1003,2019-08-04T12:12:00Z,2019-08-04T13:00:00Z,2019-08-04T12:36:00Z,0.299,0.2951111111111111,0.8
1004,2019-08-07T01:36:00Z,2019-08-07T05:48:00Z,2019-08-07T03:42:00Z,0.378,0.3433953488372093,4.2
1005,2019-08-07T13:06:00Z,2019-08-07T15:54:00Z,2019-08-07T14:30:00Z,0.323,0.30917241379310345,2.8
1006,2019-08-08T01:36:00Z,2019-08-08T06:00:00Z,2019-08-08T03:48:00Z,0.372,0.3389111111111111,4.4
1007,2019-08-09T04:42:00Z,2019-08-09T06:06:00Z,2019-08-09T05:24:00Z,0.307,0.3014,1.4
1008,2019-08-13T07:24:00Z,2019-08-13T11:06:00Z,2019-08-13T09:15:00Z,0.342,0.3241842105263158,3.6999999999999997
1009,2019-08-16T08:36:00Z,2019-08-16T12:48:00Z,2019-08-16T10:42:00Z,0.383,0.3454651162790698,4.2
1010,2019-08-22T01:24:00Z,2019-08-22T02:42:00Z,2019-08-22T02:03:00Z,0.336,0.3165,1.3
1012,2019-08-26T06:24:00Z,2019-08-26T06:30:00Z,2019-08-26T06:27:00Z,0.292,0.292,0.1
1013,2019-08-26T16:00:00Z,2019-08-26T20:30:00Z,2019-08-26T18:15:00Z,0.355,0.33152173913043476,4.5
1014,2019-08-27T01:30:00Z,2019-08-27T12:36:00Z,2019-08-27T07:03:00Z,0.629,0.488,11.1
1015,2019-08-27T15:30:00Z,2019-08-27T20:06:00Z,2019-08-27T17:48:00Z,0.345,0.32374468085106384,4.6
1016,2019-08-28T05:00:00Z,2019-08-28T10:54:00Z,2019-08-28T07:57:00Z,0.44,0.38108333333333333,5.9
1017,2019-08-29T07:42:00Z,2019-08-29T09:18:00Z,2019-08-29T08:30:00Z,0.307,0.3014705882352941,1.6
1018,2019-08-30T08:48:00Z,2019-08-30T10:48:00Z,2019-08-30T09:48:00Z,0.314,0.3057142857142857,2
1019,2019-08-31T09:24:00Z,2019-08-31T11:18:00Z,2019-08-31T10:21:00Z,0.327,0.3123,1.9
1020,2019-09-02T10:54:00Z,2019-09-02T13:12:00Z,2019-09-02T12:03:00Z,0.33,0.313875,2.3
1021,2019-09-02T22:30:00Z,2019-09-03T02:36:00Z,2019-09-03T00:33:00Z,0.438,0.37,4.1
1022,2019-09-04T13:24:00Z,2019-09-04T14:12:00Z,2019-09-04T13:48:00Z,0.298,0.29444444444444445,0.8
1023,2019-09-05T00:06:00Z,2019-09-05T05:00:00Z,2019-09-05T02:33:00Z,0.436,0.37208,4.9
1024,2019-09-07T11:54:00Z,2019-09-08T11:24:00Z,2019-09-07T23:39:00Z,0.621,0.4463516949152542,23.5
1025,2019-09-09T05:36:00Z,2019-09-09T07:36:00Z,2019-09-09T06:36:00Z,0.311,0.3029523809523809,2
1026,2019-09-11T05:54:00Z,2019-09-11T09:48:00Z,2019-09-11T07:51:00Z,0.364,0.337175,3.9
1027,2019-09-13T20:54:00Z,2019-09-14T03:06:00Z,2019-09-14T00:00:00Z,0.382,0.3399206349206349,6.2
1028,2019-09-14T04:12:00Z,2019-09-14T14:42:00Z,2019-09-14T09:27:00Z,0.584,0.45787735849056604,10.5
1029,2019-09-14T19:12:00Z,2019-09-15T00:12:00Z,2019-09-14T21:42:00Z,0.387,0.3494509803921569,5
1030,2019-09-17T23:42:00Z,2019-09-18T02:24:00Z,2019-09-18T01:03:00Z,0.331,0.3173214285714286,2.7
1031,2019-09-18T09:06:00Z,2019-09-18T14:24:00Z,2019-09-18T11:45:00Z,0.397,0.3577592592592593,5.3
1032,2019-09-18T22:12:00Z,2019-09-19T06:06:00Z,2019-09-19T02:09:00Z,0.464,0.3837,7.8999999999999995
1033,2019-09-19T07:42:00Z,2019-09-19T16:12:00Z,2019-09-19T11:57:00Z,0.464,0.3956860465116279,8.5
1034,2019-09-19T21:18:00Z,2019-09-20T05:54:00Z,2019-09-20T01:36:00Z,0.505,0.4205747126436782,8.6
1035,2019-09-20T11:54:00Z,2019-09-20T13:18:00Z,2019-09-20T12:36:00Z,0.304,0.29933333333333334,1.4
1036,2019-09-21T01:12:00Z,2019-09-21T03:54:00Z,2019-09-21T02:33:00Z,0.32,0.31035714285714283,2.7
1037,2019-09-23T03:06:00Z,2019-09-23T07:18:00Z,2019-09-23T05:12:00Z,0.343,0.3257441860465116,4.2
1038,2019-09-26T04:54:00Z,2019-09-26T11:00:00Z,2019-09-26T07:57:00Z,0.459,0.3946612903225807,6.1
1039,2019-09-26T17:42:00Z,2019-09-26T21:12:00Z,2019-09-26T19:27:00Z,0.351,0.328,3.5
1040,2019-09-27T19:48:00Z,2019-09-27T22:30:00Z,2019-09-27T21:09:00Z,0.339,0.32121428571428573,2.7
1041,2019-09-28T06:24:00Z,2019-09-28T11:30:00Z,2019-09-28T08:57:00Z,0.432,0.3778076923076923,5.1
1042,2019-09-28T19:48:00Z,2019-09-28T23:00:00Z,2019-09-28T21:24:00Z,0.358,0.334030303030303,3.2
1043,2019-09-30T09:54:00Z,2019-09-30T12:00:00Z,2019-09-30T10:57:00Z,0.323,0.31027272727272726,2.1
1044,2019-09-30T21:06:00Z,2019-10-01T02:24:00Z,2019-09-30T23:45:00Z,0.447,0.3853888888888889,5.3
1045,2019-10-01T09:12:00Z,2019-10-01T13:36:00Z,2019-10-01T11:24:00Z,0.391,0.3534888888888889,4.4
1046,2019-10-01T21:06:00Z,2019-10-02T04:06:00Z,2019-10-02T00:36:00Z,0.509,0.42357746478873237,7
1047,2019-10-02T11:12:00Z,2019-10-02T13:00:00Z,2019-10-02T12:06:00Z,0.308,0.3021052631578947,1.8
1048,2019-10-04T01:24:00Z,2019-10-04T06:36:00Z,2019-10-04T04:00:00Z,0.35,0.32328301886792454,5.2
1050,2019-10-04T08:42:00Z,2019-10-04T15:36:00Z,2019-10-04T12:09:00Z,0.436,0.3807,6.8999999999999995
1051,2019-10-06T01:06:00Z,2019-10-06T20:24:00Z,2019-10-06T10:45:00Z,0.495,0.41310309278350515,19.3
1052,2019-10-06T23:48:00Z,2019-10-07T08:54:00Z,2019-10-07T04:21:00Z,0.487,0.4078695652173913,9.1
1053,2019-10-09T18:36:00Z,2019-10-09T20:06:00Z,2019-10-09T19:21:00Z,0.301,0.297,1.5
1054,2019-10-10T05:18:00Z,2019-10-10T11:12:00Z,2019-10-10T08:15:00Z,0.384,0.3518833333333333,5.9
1055,2019-10-10T16:24:00Z,2019-10-10T22:54:00Z,2019-10-10T19:39:00Z,0.404,0.3606060606060606,6.5
1056,2019-10-11T04:06:00Z,2019-10-13T13:06:00Z,2019-10-12T08:36:00Z,0.827,0.5706532399299474,57
1057,2019-10-13T19:06:00Z,2019-10-14T00:00:00Z,2019-10-13T21:33:00Z,0.389,0.35194,4.9
1058,2019-10-16T09:18:00Z,2019-10-16T13:30:00Z,2019-10-16T11:24:00Z,0.372,0.3404651162790698,4.2
1059,2019-10-16T19:06:00Z,2019-10-17T02:42:00Z,2019-10-16T22:54:00Z,0.594,0.4761298701298701,7.6
1060,2019-10-22T00:54:00Z,2019-10-22T09:36:00Z,2019-10-22T05:15:00Z,0.496,0.4158636363636364,8.7
1061,2019-10-22T11:06:00Z,2019-10-22T19:30:00Z,2019-10-22T15:18:00Z,0.412,0.3609764705882353,8.4
1062,2019-10-22T23:30:00Z,2019-10-23T08:42:00Z,2019-10-23T04:06:00Z,0.54,0.4423440860215054,9.2
1063,2019-10-24T05:00:00Z,2019-10-24T07:12:00Z,2019-10-24T06:06:00Z,0.327,0.3093913043478261,2.2
1064,2019-10-27T17:36:00Z,2019-10-28T00:36:00Z,2019-10-27T21:06:00Z,0.56,0.45749295774647886,7
1065,2019-10-28T21:54:00Z,2019-10-28T23:18:00Z,2019-10-28T22:36:00Z,0.305,0.2996,1.4
1066,2019-10-29T21:00:00Z,2019-10-30T01:48:00Z,2019-10-29T23:24:00Z,0.415,0.37048979591836734,4.8
1067,2019-10-30T09:42:00Z,2019-10-30T12:06:00Z,2019-10-30T10:54:00Z,0.327,0.3132,2.4
1068,2019-10-30T22:06:00Z,2019-10-31T02:00:00Z,2019-10-31T00:03:00Z,0.376,0.3447,3.9
1069,2019-10-31T10:54:00Z,2019-10-31T13:36:00Z,2019-10-31T12:15:00Z,0.327,0.317,2.7
1070,2019-10-31T20:36:00Z,2019-11-01T06:12:00Z,2019-11-01T01:24:00Z,0.642,0.49478350515463915,9.6
1071,2019-11-05T01:06:00Z,2019-11-05T07:12:00Z,2019-11-05T04:09:00Z,0.414,0.3654193548387097,6.1
1072,2019-11-10T19:30:00Z,2019-11-10T21:30:00Z,2019-11-10T20:30:00Z,0.317,0.3069523809523809,2
1073,2019-11-18T22:30:00Z,2019-11-19T18:36:00Z,2019-11-19T08:33:00Z,0.606,0.4723168316831683,20.1
1074,2019-11-19T23:36:00Z,2019-11-20T07:06:00Z,2019-11-20T03:21:00Z,0.482,0.41017105263157894,7.5
1075,2019-11-22T04:30:00Z,2019-11-22T07:54:00Z,2019-11-22T06:12:00Z,0.351,0.32457142857142857,3.4
1076,2019-11-22T16:36:00Z,2019-11-22T19:00:00Z,2019-11-22T17:48:00Z,0.324,0.307,2.4
1077,2019-11-27T22:36:00Z,2019-11-27T23:54:00Z,2019-11-27T23:15:00Z,0.31,0.30114285714285716,1.3
1078,2019-11-30T22:36:00Z,2019-12-01T04:06:00Z,2019-12-01T01:21:00Z,0.42,0.36825,5.5
1079,2019-12-01T22:36:00Z,2019-12-02T04:54:00Z,2019-12-02T01:45:00Z,0.451,0.393375,6.3
1080,2019-12-04T13:48:00Z,2019-12-04T17:54:00Z,2019-12-04T15:51:00Z,0.354,0.32876190476190476,4.1
1081,2019-12-05T02:18:00Z,2019-12-05T05:00:00Z,2019-12-05T03:39:00Z,0.337,0.31942857142857145,2.7
1082,2019-12-14T22:06:00Z,2019-12-15T01:18:00Z,2019-12-14T23:42:00Z,0.346,0.32445454545454544,3.2
1083,2019-12-31T20:54:00Z,2020-01-01T06:18:00Z,2020-01-01T01:36:00Z,0.583,0.4687684210526316,9.4
1084,2020-01-19T04:54:00Z,2020-01-19T06:54:00Z,2020-01-19T05:54:00Z,0.307,0.3011904761904762,2
1085,2020-01-25T22:30:00Z,2020-01-25T23:36:00Z,2020-01-25T23:03:00Z,0.314,0.30566666666666664,1.1
1086,2020-02-06T17:18:00Z,2020-02-06T22:30:00Z,2020-02-06T19:54:00Z,0.412,0.3670566037735849,5.2
1087,2020-02-07T17:36:00Z,2020-02-07T23:30:00Z,2020-02-07T20:33:00Z,0.507,0.43428333333333335,5.9
1088,2020-03-08T19:54:00Z,2020-03-08T23:18:00Z,2020-03-08T21:36:00Z,0.368,0.34105714285714284,3.4
1089,2020-03-13T12:48:00Z,2020-03-13T14:00:00Z,2020-03-13T13:24:00Z,0.304,0.29838461538461536,1.2
1090,2020-03-26T10:54:00Z,2020-03-26T12:30:00Z,2020-03-26T11:42:00Z,0.303,0.29888235294117643,1.6
1091,2020-03-26T21:48:00Z,2020-03-27T01:24:00Z,2020-03-26T23:36:00Z,0.352,0.32594594594594595,3.6
1092,2020-03-27T08:18:00Z,2020-03-27T14:24:00Z,2020-03-27T11:21:00Z,0.448,0.3849032258064516,6.1
1093,2020-03-28T11:42:00Z,2020-03-28T13:36:00Z,2020-03-28T12:39:00Z,0.323,0.30445,1.9
1094,2020-03-30T12:00:00Z,2020-03-30T15:24:00Z,2020-03-30T13:42:00Z,0.347,0.3238285714285714,3.4
1095,2020-04-01T13:30:00Z,2020-04-01T18:42:00Z,2020-04-01T16:06:00Z,0.352,0.3272641509433962,5.2
1096,2020-04-04T17:42:00Z,2020-04-04T21:54:00Z,2020-04-04T19:48:00Z,0.353,0.32865116279069767,4.2
1097,2020-04-05T02:30:00Z,2020-04-05T12:12:00Z,2020-04-05T07:21:00Z,0.58,0.45924489795918366,9.7
1098,2020-04-05T14:48:00Z,2020-04-05T23:54:00Z,2020-04-05T19:21:00Z,0.547,0.4369782608695652,9.1
1099,2020-04-06T05:00:00Z,2020-04-06T10:06:00Z,2020-04-06T07:33:00Z,0.413,0.3653461538461539,5.1
1100,2020-04-08T09:18:00Z,2020-04-08T09:24:00Z,2020-04-08T09:21:00Z,0.295,0.295,0.1
1101,2020-04-08T09:36:00Z,2020-04-08T10:00:00Z,2020-04-08T09:48:00Z,0.299,0.2946,0.4
1102,2020-04-09T10:06:00Z,2020-04-09T12:12:00Z,2020-04-09T11:09:00Z,0.35,0.3161818181818182,2.1
1104,2020-04-13T11:06:00Z,2020-04-13T21:24:00Z,2020-04-13T16:15:00Z,0.67,0.4563846153846154,10.3
1105,2020-04-13T21:48:00Z,2020-04-13T22:30:00Z,2020-04-13T22:09:00Z,0.31,0.30025,0.7
1106,2020-04-21T08:42:00Z,2020-04-21T10:12:00Z,2020-04-21T09:27:00Z,0.303,0.29793749999999997,1.5
1107,2020-04-21T20:18:00Z,2020-04-21T20:42:00Z,2020-04-21T20:30:00Z,0.338,0.323,0.4
1108,2020-04-29T11:18:00Z,2020-04-29T16:36:00Z,2020-04-29T13:57:00Z,0.392,0.35024074074074074,5.3
1109,2020-04-30T10:42:00Z,2020-05-01T07:12:00Z,2020-04-30T20:57:00Z,0.725,0.5870728155339806,20.5
1110,2020-05-06T09:00:00Z,2020-05-06T09:24:00Z,2020-05-06T09:12:00Z,0.293,0.29219999999999996,0.4
1111,2020-05-08T09:12:00Z,2020-05-08T12:12:00Z,2020-05-08T10:42:00Z,0.354,0.33025806451612905,3
1112,2020-05-20T07:54:00Z,2020-05-20T10:48:00Z,2020-05-20T09:21:00Z,0.323,0.30956666666666666,2.9
1113,2020-05-20T18:06:00Z,2020-05-20T21:54:00Z,2020-05-20T20:00:00Z,0.348,0.32684615384615384,3.8
1114,2020-05-21T07:48:00Z,2020-05-21T10:24:00Z,2020-05-21T09:06:00Z,0.331,0.31751851851851853,2.6
1115,2020-05-25T08:18:00Z,2020-05-25T14:12:00Z,2020-05-25T11:15:00Z,0.448,0.38643333333333335,5.9
1116,2020-05-28T13:36:00Z,2020-05-28T14:36:00Z,2020-05-28T14:06:00Z,0.3,0.296,1
1117,2020-05-28T15:18:00Z,2020-05-28T15:42:00Z,2020-05-28T15:30:00Z,0.305,0.2986,0.4
1118,2020-06-02T05:24:00Z,2020-06-02T08:12:00Z,2020-06-02T06:48:00Z,0.342,0.32320689655172413,2.8
1119,2020-06-04T08:18:00Z,2020-06-04T09:12:00Z,2020-06-04T08:45:00Z,0.298,0.2954,0.9
1120,2020-06-05T08:30:00Z,2020-06-05T10:24:00Z,2020-06-05T09:27:00Z,0.325,0.31315,1.9
1121,2020-06-06T09:54:00Z,2020-06-06T10:54:00Z,2020-06-06T10:24:00Z,0.302,0.29518181818181816,1
1122,2020-06-11T12:36:00Z,2020-06-11T16:12:00Z,2020-06-11T14:24:00Z,0.355,0.33018918918918916,3.6
1124,2020-06-17T06:42:00Z,2020-06-17T07:00:00Z,2020-06-17T06:51:00Z,0.294,0.29274999999999995,0.3
1125,2020-06-18T06:54:00Z,2020-06-18T09:06:00Z,2020-06-18T08:00:00Z,0.313,0.305,2.2
1128,2020-06-24T11:30:00Z,2020-06-24T12:12:00Z,2020-06-24T11:51:00Z,0.302,0.29825,0.7
1129,2020-06-24T12:24:00Z,2020-06-24T12:30:00Z,2020-06-24T12:27:00Z,0.291,0.291,0.1
1130,2020-07-01T06:18:00Z,2020-07-01T06:54:00Z,2020-07-01T06:36:00Z,0.305,0.30014285714285716,0.6
1132,2020-07-01T07:18:00Z,2020-07-01T07:24:00Z,2020-07-01T07:21:00Z,0.296,0.294,0.1
1133,2020-07-02T06:24:00Z,2020-07-02T08:36:00Z,2020-07-02T07:30:00Z,0.329,0.3138695652173913,2.2
1134,2020-07-05T07:36:00Z,2020-07-05T13:12:00Z,2020-07-05T10:24:00Z,0.444,0.3880701754385965,5.6
1135,2020-07-06T09:12:00Z,2020-07-06T12:42:00Z,2020-07-06T10:57:00Z,0.369,0.33875,3.5
1136,2020-07-07T10:48:00Z,2020-07-07T13:06:00Z,2020-07-07T11:57:00Z,0.322,0.31125,2.3
1137,2020-07-08T09:30:00Z,2020-07-08T14:42:00Z,2020-07-08T12:06:00Z,0.415,0.3708490566037736,5.2
1138,2020-07-09T12:06:00Z,2020-07-09T14:12:00Z,2020-07-09T13:09:00Z,0.322,0.31218181818181817,2.1
1139,2020-07-11T13:18:00Z,2020-07-11T13:24:00Z,2020-07-11T13:21:00Z,0.293,0.2925,0.1
1140,2020-07-11T13:36:00Z,2020-07-11T14:30:00Z,2020-07-11T14:03:00Z,0.305,0.30069999999999997,0.9
1141,2020-07-17T04:00:00Z,2020-07-17T11:36:00Z,2020-07-17T07:48:00Z,0.486,0.41194805194805195,7.6
1142,2020-07-20T09:12:00Z,2020-07-20T10:00:00Z,2020-07-20T09:36:00Z,0.299,0.29444444444444445,0.8
1144,2020-08-02T07:30:00Z,2020-08-02T11:12:00Z,2020-08-02T09:21:00Z,0.359,0.3326842105263158,3.6999999999999997
1145,2020-08-03T09:42:00Z,2020-08-03T09:54:00Z,2020-08-03T09:48:00Z,0.292,0.29133333333333333,0.2
1146,2020-08-03T10:06:00Z,2020-08-03T10:24:00Z,2020-08-03T10:15:00Z,0.295,0.29274999999999995,0.3
1147,2020-08-04T20:36:00Z,2020-08-04T23:00:00Z,2020-08-04T21:48:00Z,0.335,0.31808000000000003,2.4
